,id,title,sentence,title_sentence
118,AC-B-00118,고소작업대 작업발판에서 코킹 작업 중 추락(사망 1명),어린이집 신축공사현장에서 피재자가 고소작업대 작업발판 위에서 지상 2층 창문과 샤시 사이에 실리콘 마감 작업 중 실족하여 보조 작업발판 측면으로 추락(약 3.3m)하여 사망한 재해임. - 자세한 내용은 첨부파일 참조,"고소작업대 작업발판에서 코킹 작업 중 추락(사망 1명),어린이집 신축공사현장에서 피재자가 고소작업대 작업발판 위에서 지상 2층 창문과 샤시 사이에 실리콘 마감 작업 중 실족하여 보조 작업발판 측면으로 추락(약 3.3m)하여 사망한 재해임. - 자세한 내용은 첨부파일 참조"
119,AC-B-00119,골재포설 중 굴삭기 선회부에 협착(사망 1명),아파트 건설공사 현장 내 임시주차장 조성을 위해 굴삭기(버켓 용량 : 1m3) 로 골재 포설 작업 중 작업종료 지시를 위해 굴삭기 옆을 지나던 피재자가 회전하던 굴삭기 선회부(카운터웨이트부)와 창고 사이에 두부가 협착되어 사망한 재해임. - 자세한 내용은 첨부파일 참조,"골재포설 중 굴삭기 선회부에 협착(사망 1명),아파트 건설공사 현장 내 임시주차장 조성을 위해 굴삭기(버켓 용량 : 1m3) 로 골재 포설 작업 중 작업종료 지시를 위해 굴삭기 옆을 지나던 피재자가 회전하던 굴삭기 선회부(카운터웨이트부)와 창고 사이에 두부가 협착되어 사망한 재해임. - 자세한 내용은 첨부파일 참조"
120,AC-B-00120,슬레이트 지붕위에서 작업 중 슬레이트 파손으로 추락(사망 2명),OO공장 지붕교체공사현장에서 노후 슬레이트 지붕 해체작업 중 밟고 서있던 슬레이트가 파손되면서 공장 내부 바닥(콘크리트)으로 추락(약 10m)하여 피재자 2명이 사망한 재해임.- 자세한 내용은 첨부파일 참조,"슬레이트 지붕위에서 작업 중 슬레이트 파손으로 추락(사망 2명),OO공장 지붕교체공사현장에서 노후 슬레이트 지붕 해체작업 중 밟고 서있던 슬레이트가 파손되면서 공장 내부 바닥(콘크리트)으로 추락(약 10m)하여 피재자 2명이 사망한 재해임.- 자세한 내용은 첨부파일 참조"
121,AC-B-00121,"터널 라이닝 철근 조립 작업 중 자중에 의해 붕괴되며 협착(사망 1명,..","피재자가 터널내 라이닝 철근 조립 중 자중(약7톤, 10m)에 의해 40m 구간의 철근이 붕괴되면서 하부에서 측량을 하던 협력업체 직원이 협착되어 사망하고 철근조립을 위해 고소작업대 위에 있던 철근공 2명이 협착되어 부상을 당한 재해임.- 자세한 내용은 첨부파일 참조","터널 라이닝 철근 조립 작업 중 자중에 의해 붕괴되며 협착(사망 1명,..,피재자가 터널내 라이닝 철근 조립 중 자중(약7톤, 10m)에 의해 40m 구간의 철근이 붕괴되면서 하부에서 측량을 하던 협력업체 직원이 협착되어 사망하고 철근조립을 위해 고소작업대 위에 있던 철근공 2명이 협착되어 부상을 당한 재해임.- 자세한 내용은 첨부파일 참조"
122,AC-B-00122,"가설도로에서 항타기가 이동 중 지반침하로 전도(사망 1명, 부상 1명)",항타기(2호기)가 지하저수조 기초 PHC 파일 항타를 위해 가설도로에서 이동 중 장마철 강우 등으로 연약화가 진행된 지반이 침하되면서 넘어져 인근에 작업 중이던 이동식크레인과 충돌하고 넘어진 이동식크레인 붐이 다시 1호 항타기와 연쇄적으로 충돌 후 굴삭기를 덮쳐 굴삭기 운전원은 운전석에서 협착 사망하고 1호 항타기 운전원은 운전석에서 탈출 중 부상당한 재해임. - 자세한 내용은 첨부파일 참,"가설도로에서 항타기가 이동 중 지반침하로 전도(사망 1명, 부상 1명),항타기(2호기)가 지하저수조 기초 PHC 파일 항타를 위해 가설도로에서 이동 중 장마철 강우 등으로 연약화가 진행된 지반이 침하되면서 넘어져 인근에 작업 중이던 이동식크레인과 충돌하고 넘어진 이동식크레인 붐이 다시 1호 항타기와 연쇄적으로 충돌 후 굴삭기를 덮쳐 굴삭기 운전원은 운전석에서 협착 사망하고 1호 항타기 운전원은 운전석에서 탈출 중 부상당한 재해임. - 자세한 내용은 첨부파일 참"
123,AC-B-00123,"근생시설 리모델링 작업 중 노후가 심한 건물 붕괴(사망 2명, 부상 3..","근로자 17명이 근린생활시설 건물 내부 리모델링 작업 중 노후가 심한 건물 후면부 전체가 건물하중 및 충격, 진동 등의 작업하중을 견디지 못하고 붕괴되면서 지상 1층에서 배수로 작업 중이던 피재자 2명이 콘크리트 더미에 매몰 사망하고 건물 내ㆍ외부에서 작업 중이던 피재자 3명이 부상당한 재해임. - 자세한 내용은 첨부파일 참","근생시설 리모델링 작업 중 노후가 심한 건물 붕괴(사망 2명, 부상 3..,근로자 17명이 근린생활시설 건물 내부 리모델링 작업 중 노후가 심한 건물 후면부 전체가 건물하중 및 충격, 진동 등의 작업하중을 견디지 못하고 붕괴되면서 지상 1층에서 배수로 작업 중이던 피재자 2명이 콘크리트 더미에 매몰 사망하고 건물 내ㆍ외부에서 작업 중이던 피재자 3명이 부상당한 재해임. - 자세한 내용은 첨부파일 참"
124,AC-B-00124,"도로터널 굴착을 위해 장약작업 중 막장면 붕괴(사망 3명, 부상 3명)",터널 확폭 구간 발파를 위해 천공작업을 완료하고 장약작업 중 절리가 있는 막장면 암이 무너져 내리면서 작업 근로자 12명(주?야간작업 교대시간) 중 6명이 떨어진 돌에 맞아 3명이 사망하고 3명이 부상당한 재해임. - 자세한 내용은 첨부파일 참,"도로터널 굴착을 위해 장약작업 중 막장면 붕괴(사망 3명, 부상 3명),터널 확폭 구간 발파를 위해 천공작업을 완료하고 장약작업 중 절리가 있는 막장면 암이 무너져 내리면서 작업 근로자 12명(주?야간작업 교대시간) 중 6명이 떨어진 돌에 맞아 3명이 사망하고 3명이 부상당한 재해임. - 자세한 내용은 첨부파일 참"
125,AC-B-00125,"인접공장 경계옹벽 보강을 위해 수직 굴착한 토사 붕괴(사망 2명, 부..","현장 인접공장 경계구간의 기존 옹벽 보강을 위하여 옹벽 전면 하부를 수직 굴착(부지 고저차로 인해 높이 약 2.5m 굴착)한 후 신설하는 보강 옹벽 저판 철근 배근 중 토사가 붕괴(약 10㎥, 20톤)되면서 2명이 매몰 사망하고 1명이 부상당한 재해임. - 자세한 내용은 첨부파일 참","인접공장 경계옹벽 보강을 위해 수직 굴착한 토사 붕괴(사망 2명, 부..,현장 인접공장 경계구간의 기존 옹벽 보강을 위하여 옹벽 전면 하부를 수직 굴착(부지 고저차로 인해 높이 약 2.5m 굴착)한 후 신설하는 보강 옹벽 저판 철근 배근 중 토사가 붕괴(약 10㎥, 20톤)되면서 2명이 매몰 사망하고 1명이 부상당한 재해임. - 자세한 내용은 첨부파일 참"
126,AC-B-00126,"주택 내부 마감재 철거작업 중 노후가 심한 건물 붕괴(사망 1명, 부상..","주택 건물(시멘트벽돌 + 시멘트블록) 지상 1층 개ㆍ보수를 위해 내부 도배지, 천장재, 창틀 등 마감재 철거 작업 중 노후가 심한 건물이 작업충격에 의해 벽체가 전도 또는 마감재 철거 시 벽체 블록 일부가 탈락되면서 자중을 견디지 못하고 붕괴되면서 피재자 2명이 매몰되어 1명은 사망하고 1명은 부상당한 재해임. - 자세한 내용은 첨부파일 참","주택 내부 마감재 철거작업 중 노후가 심한 건물 붕괴(사망 1명, 부상..,주택 건물(시멘트벽돌 + 시멘트블록) 지상 1층 개ㆍ보수를 위해 내부 도배지, 천장재, 창틀 등 마감재 철거 작업 중 노후가 심한 건물이 작업충격에 의해 벽체가 전도 또는 마감재 철거 시 벽체 블록 일부가 탈락되면서 자중을 견디지 못하고 붕괴되면서 피재자 2명이 매몰되어 1명은 사망하고 1명은 부상당한 재해임. - 자세한 내용은 첨부파일 참"
127,AC-B-00127,PHC 말뚝 인양 중 말뚝 낙하(사망 1명),"기초공사를 위해서 PHC말뚝 두본을 용접 연결한 후 동재하시험을 위해 케이싱에서 인양하여 이동하려던 중 PHC말뚝이 와이어로프에서 탈락, 전도 되면서 인근에서 작업 중이던 피재자를 덮쳐 사망한 재해임. - 자세한 내용은 첨부파일 참","PHC 말뚝 인양 중 말뚝 낙하(사망 1명),기초공사를 위해서 PHC말뚝 두본을 용접 연결한 후 동재하시험을 위해 케이싱에서 인양하여 이동하려던 중 PHC말뚝이 와이어로프에서 탈락, 전도 되면서 인근에서 작업 중이던 피재자를 덮쳐 사망한 재해임. - 자세한 내용은 첨부파일 참"
128,AC-B-00128,콘크리트 타설 호스 연결고리 분리작업 중 호스 요동으로 피재자 강타..,"콘크리트 잔재물로 막혀있던 콘크리트 타설 호스를 수리하기 위하여 호스 연결고리(커플링)를 분리하자, 내부에 축적되어있던 공기압력을 이기지 못하고 호스가 요동치면서 옆에 있던 피재자의 안면부를 강타, 병원으로 후송 후 치료 중 사망한 재해임. - 자세한 내용은 첨부파일 참","콘크리트 타설 호스 연결고리 분리작업 중 호스 요동으로 피재자 강타..,콘크리트 잔재물로 막혀있던 콘크리트 타설 호스를 수리하기 위하여 호스 연결고리(커플링)를 분리하자, 내부에 축적되어있던 공기압력을 이기지 못하고 호스가 요동치면서 옆에 있던 피재자의 안면부를 강타, 병원으로 후송 후 치료 중 사망한 재해임. - 자세한 내용은 첨부파일 참"
129,AC-B-00129,카고크레인으로 우수관(수지파형강관) 인양 중 낙하(사망 1명),"부지조성 공사내 우수관로 매설을 위한 수지파형강관을 카고크레인으로 인양 중 벨트슬링이 벗겨지면서 우수관이 낙하하여 피재자를 강타, 사망한 재해임. - 자세한 내용은 첨부파일 참","카고크레인으로 우수관(수지파형강관) 인양 중 낙하(사망 1명),부지조성 공사내 우수관로 매설을 위한 수지파형강관을 카고크레인으로 인양 중 벨트슬링이 벗겨지면서 우수관이 낙하하여 피재자를 강타, 사망한 재해임. - 자세한 내용은 첨부파일 참"
130,AC-B-00130,체인블럭으로 철골계단 인양작업 중 철골계단에서 추락(사망 1명),"피재자가 체인블럭을 이용하여 철골계단 인양작업 중 달기체인의 샤클에 지지된 러그(lug)의 용접부위가 파단되었고, 그 충격으로 체인블럭의 체인이 파단되어 철골 계단 위에 있던 피재자가 지상 3층 바닥 높이의 구조물 상부로 추락(H≒26m)하여 사망한 재해임. - 자세한 내용은 첨부파일 참","체인블럭으로 철골계단 인양작업 중 철골계단에서 추락(사망 1명),피재자가 체인블럭을 이용하여 철골계단 인양작업 중 달기체인의 샤클에 지지된 러그(lug)의 용접부위가 파단되었고, 그 충격으로 체인블럭의 체인이 파단되어 철골 계단 위에 있던 피재자가 지상 3층 바닥 높이의 구조물 상부로 추락(H≒26m)하여 사망한 재해임. - 자세한 내용은 첨부파일 참"
131,AC-B-00131,외부비계로 이동 중 벽체와 비계사이로 추락(사망 1명),피재자는 4층과 5층 사이의 계단참 벽체 형틀작업을 하던 중 철선 조임 및 타이볼트를 체결하기 위하여 계단참 내부에서 창호부분 개구부를 통해 외부 쌍줄비계위 작업발판으로 나가려다 벽체와 비계 사이 공간으로 추락하여 지상에서 8m높이까지 기 설치되어 있던 비계기둥에 허벅지 관통상을 입고 병원으로 후송 중 사망한 재해임. - 자세한 내용은 첨부파일 참,"외부비계로 이동 중 벽체와 비계사이로 추락(사망 1명),피재자는 4층과 5층 사이의 계단참 벽체 형틀작업을 하던 중 철선 조임 및 타이볼트를 체결하기 위하여 계단참 내부에서 창호부분 개구부를 통해 외부 쌍줄비계위 작업발판으로 나가려다 벽체와 비계 사이 공간으로 추락하여 지상에서 8m높이까지 기 설치되어 있던 비계기둥에 허벅지 관통상을 입고 병원으로 후송 중 사망한 재해임. - 자세한 내용은 첨부파일 참"
132,AC-B-00132,오수관거 매설작업 중 토사 붕괴(사망 1명),"오수관거(Φ250mm, PVC 이중벽관) 매설작업 중 폭 1.2m, 깊이 1.84m로 수직 굴착된 측면 토사 및 혼합?보조 기층이 붕괴되면서 매몰되어 사망한 재해임. - 자세한 내용은 첨부파일 참","오수관거 매설작업 중 토사 붕괴(사망 1명),오수관거(Φ250mm, PVC 이중벽관) 매설작업 중 폭 1.2m, 깊이 1.84m로 수직 굴착된 측면 토사 및 혼합?보조 기층이 붕괴되면서 매몰되어 사망한 재해임. - 자세한 내용은 첨부파일 참"
133,AC-B-00133,슬레이트 지붕 위에서 자재 운반 중 선라이트 파손으로 추락(사망 1명,"피재자는 안전난간 지주용 단관비계(L=1.6~1.8m)를 고소작업차 운반구가 있는 지붕끝 단부로 옮기는 작업을 위해 기존 슬레이트 지붕 위에서 자재를 들고 이동 중 몸의 중심을 잃고 넘어지던 순간 선라이트가 파손되면서, 약 15m 아래 공장내부 바닥으로 추락하여 사망한 재해임. - 자세한 내용은 첨부파일 참","슬레이트 지붕 위에서 자재 운반 중 선라이트 파손으로 추락(사망 1명,피재자는 안전난간 지주용 단관비계(L=1.6~1.8m)를 고소작업차 운반구가 있는 지붕끝 단부로 옮기는 작업을 위해 기존 슬레이트 지붕 위에서 자재를 들고 이동 중 몸의 중심을 잃고 넘어지던 순간 선라이트가 파손되면서, 약 15m 아래 공장내부 바닥으로 추락하여 사망한 재해임. - 자세한 내용은 첨부파일 참"
134,AC-B-00134,소수력발전소 기계실 슬래브 콘크리트 타설 중 시스템동바리 붕괴(사..,소수력발전소 기계실의 슬래브(t=100cm) 및 벽체(t=110cm) 콘크리트 타설 중 가새 미설치 등 조립상태가 불량한 시스템 동바리(조립높이： 14.16m~20.10m)가 붕괴되면서 슬래브 상부에서 콘크리트 잔량을 확인하던 원청 및 협력업체 직원 2명이 추락 후 매몰되어 사망한 재해임. - 자세한 내용은 첨부파일 참,"소수력발전소 기계실 슬래브 콘크리트 타설 중 시스템동바리 붕괴(사..,소수력발전소 기계실의 슬래브(t=100cm) 및 벽체(t=110cm) 콘크리트 타설 중 가새 미설치 등 조립상태가 불량한 시스템 동바리(조립높이： 14.16m~20.10m)가 붕괴되면서 슬래브 상부에서 콘크리트 잔량을 확인하던 원청 및 협력업체 직원 2명이 추락 후 매몰되어 사망한 재해임. - 자세한 내용은 첨부파일 참"
